Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2016-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Ireland,IRL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.9527267906,4.3779648775,4.6263380406,4.7189655233,4.9647230992,4.7728478087,5.231136458,5.6550472876,6.1126099707,6.3132944606,6.5645779018,7.5189401915,7.2619121787,7.4077927381,7.4275011952,6.9142474644,6.8854279582,7.1804914387,7.0804349524,8.1182135606,7.6933075481,7.5410851434,7.3291608813,7.323345582,7.2272358095,7.5535547226,8.0587828313,8.5302990884,8.4659511386,8.5496966826,8.8910276513,8.8846726378,8.7212116017,8.74130132,9.1001273958,9.1358962614,9.5961723817,9.9116173417,10.3845932982,10.693991615,10.8347426425,11.3882311588,11.0412508103,10.6811767034,10.7516366268,10.4661517041,10.0993731033,10.1475288831,9.5776412927,8.9027560014,8.8246250402,7.8278790787,7.7874534789,7.6038733061,,,
"Iran, Islamic Rep.",IRN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.7068773065,1.6254880914,1.6237432398,1.7458193438,1.9565917999,2.1544902456,2.5038975752,2.5815744562,3.0483111273,2.9935352618,3.2220306712,3.473997759,3.5285027904,4.1935435928,4.5276666943,4.257479502,4.6427625751,4.7098528472,4.5158696432,4.4026514536,3.1266239756,2.8078136685,3.2966966541,3.4346299261,3.3163536945,3.3995753465,3.0159147001,3.1195806891,3.3206729686,3.4932653532,3.7566886483,3.9776374087,3.9381860162,4.0388724328,4.4639671186,4.531571273,4.5102809595,4.3214336552,4.8570868695,5.9047540364,5.6564744313,5.9667950883,5.9381231962,6.1095551194,6.4517174668,6.6882033578,7.184714052,7.8206070148,8.0234386565,8.0608447492,8.1506916595,8.2353022483,8.4544174844,7.996848538,,,
Iraq,IRQ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.1338396784,1.1665167964,1.1769041023,1.1908931952,1.117409692,2.3059420895,3.2023639123,2.0557563153,2.1291577243,2.3603578961,2.4106557161,2.8142772202,2.7879983351,2.7983422592,2.7352647171,2.8376715134,4.04372286,3.5077963665,3.290803039,3.9969962837,3.3368207294,2.2869354739,2.121058044,2.6137951508,2.644239371,2.8681256563,2.9961150377,3.2455332635,4.0778424018,4.29676645,3.0068701152,2.6414462414,3.3392823389,3.5118207807,3.8274879832,3.8531346625,3.3325001841,3.1742992681,3.2598734237,3.1580745,3.0730017891,3.5179857251,3.4982623533,3.5550566346,4.3344126049,4.2017986571,3.5635424317,2.1867668268,3.1940503222,3.4882869011,3.6346690745,4.2026753498,4.6427169108,4.920137222,,,
Iceland,ISL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.9131932974,6.1038490971,6.5748555199,7.0316773766,6.9271786351,7.2658799913,7.6501303881,7.2693873238,7.9168238307,6.2207858622,6.7981148319,7.152587604,7.1012542018,8.255702558,8.0936438532,7.4188201616,7.7452828475,8.5971532784,8.612332634,8.804633752,8.1814647275,7.5960477563,6.8366202001,6.5300598792,7.5786289565,6.7444667675,7.3436507937,7.5321017331,7.4003683831,7.5268259693,7.8426651912,6.8561465029,6.9671834121,7.4945985401,7.5539750621,7.2800372381,8.2226457332,7.7633368741,7.6672651042,7.456127132,7.6937821162,7.3734278937,7.5502272862,7.4854570135,7.6836829023,7.5135845572,7.5686149936,7.4148334542,6.6774811445,6.4474927708,6.1685285859,5.8968289793,5.8312338642,6.082143166,,,
Israel,ISR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.0598518462,3.2356869565,3.4638996947,3.4512034468,3.6966323232,5.0505306282,5.1720182579,4.9334174863,4.9268362469,5.150624609,5.5744811701,5.2943880743,5.3793538755,5.8909158023,5.7583953213,5.686768741,5.5508395132,5.5060822032,5.739004065,5.5518341257,5.4532204745,5.3623849848,5.9739987596,5.8314679659,5.7090226016,5.8751698559,6.1935536171,6.2680604257,6.7652104908,7.0288224878,7.7888339056,7.4266197212,8.3525713449,8.5677179243,8.9647588442,9.2154454463,9.3285593816,9.575293523,9.5620817284,9.0929626122,9.5817794562,9.876810219,9.1038716895,9.4008774683,8.6679930974,8.2180887722,8.8564883678,8.78433448,9.3400930385,8.6124728813,9.0352232541,8.9018882794,9.5479677644,8.8186356474,,,
Italy,ITA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.1784447716,2.4645558098,2.878496387,3.2151001327,3.4050534346,3.6415024462,4.0794406215,4.4314825569,4.6866127743,5.0433112213,5.5133923119,5.7623182265,6.0493214539,6.4714357838,6.5215147219,6.1743254419,6.5923162173,6.3653488311,6.6464899573,6.8800019156,6.8924849811,6.6904216379,6.5379921154,6.3885871269,6.4982516837,6.5756193722,6.4748976498,6.7784061289,6.8830125147,7.2153576751,7.3617045821,7.4683799284,7.4041689321,7.2480129926,7.1666724897,7.573033273,7.4890656098,7.5669651976,7.7346487615,7.7657550821,7.9126731662,7.9044326633,7.9323230424,8.1717512804,8.2164872013,8.1660901277,8.0721455957,7.9173472162,7.6017649697,6.7956514864,6.8383745702,6.7025576138,6.2050443236,5.723809985,,,
Jamaica,JAM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.9026791234,1.2897316145,1.2627749011,1.4049158211,2.3442412595,1.7001545455,1.9742418507,2.1446334618,2.1293744715,2.3155572876,2.6722600321,3.0351524481,3.2666887254,4.2423730113,3.827924236,4.0677650273,3.5739337572,3.6164322698,4.3838861283,4.0571311523,3.9626980778,3.4290681219,2.8267951457,2.8785491789,2.2565906399,2.1832858812,1.9482605531,2.2901199694,1.9218914446,2.8333592993,3.1514719665,3.2234287681,3.1841633912,3.2793864378,3.3316009499,3.7010084677,3.8658086324,3.9982814201,3.8006985349,3.8759855634,3.9808375644,4.0743568743,3.9162295197,4.0642066983,4.0510184519,3.9713334198,4.3331560526,3.6250189203,3.8208009629,2.8869536128,2.6969407884,2.8604316259,2.7057583541,2.8461550929,,,
Jordan,JOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.8376932183,1.0552233658,1.0893025739,1.2204934303,1.1831002403,1.2705827301,1.3081849923,1.071983484,1.047360433,1.1329666545,0.941808192,0.9526301179,1.0584870879,1.1763066652,1.1552365127,1.2561249415,1.4476556975,1.5129305317,1.6962758925,1.7184688499,2.072532633,2.4785981954,2.5548736321,2.8666929847,3.1210084756,3.0689169693,3.2180887047,3.239910889,3.0175555227,2.8769602171,3.0976401933,2.7689056573,3.2762549333,3.0579793244,3.2814728364,3.1380562933,3.1895824139,3.1722458269,3.1469999215,3.1054663403,3.2528203603,3.2993894925,3.419064029,3.4644435005,3.7204397528,3.9489315734,3.8193648062,3.8259039446,3.5522711598,3.4932921006,3.2495977239,3.2051943599,3.5540449136,3.4383690431,,,
Japan,JPN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.5165375194,2.9819793876,3.0597363511,3.3593207764,3.6730350725,3.9129055348,4.2062647059,4.8635578456,5.5665931566,6.3385231652,7.3680887441,7.5455610282,7.9614624678,8.4729587524,8.3138794412,7.7726706897,8.0597194314,8.2134964387,7.8668572473,8.2473478899,8.1140170146,7.9015920543,7.5999023124,7.4110857461,7.8332482794,7.5806753979,7.53411367,7.4185184166,8.0666941923,8.3299480977,8.8732928353,8.8716300546,9.0465792367,8.9121797954,9.3894520851,9.4344441761,9.5795078922,9.5257580777,9.1600441535,9.4488429453,9.6223516237,9.4643087087,9.5731301346,9.7252820589,9.9092034972,9.6988825182,9.632048618,9.7829638987,9.4495339716,8.6194417675,9.1500053721,9.3184293701,9.6390724633,9.7643931451,,,
Kazakhstan,KAZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4142974416,13.7027311424,12.4428121703,10.7197829539,9.1557924967,8.4428248023,8.4479711107,7.8034520183,7.9348541814,8.8738510742,9.000333671,9.5385173591,11.5268924867,11.707166204,12.5836242472,14.3597124732,11.8792645145,10.3093993358,15.1100814314,15.6506300207,14.5741598465,15.4327944809,,,
Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.2994968811,0.2872572697,0.3042739849,0.3206619576,0.3073052658,0.2596494872,0.2732748927,0.2661462335,0.2685065581,0.2881578532,0.2740685464,0.3161348178,0.3204749749,0.3128557416,0.3808786449,0.3689774638,0.3293389228,0.3480916849,0.3530450818,0.3217115645,0.3809482302,0.386201414,0.2673017848,0.2555053137,0.2280429417,0.1917364848,0.2040845998,0.2447517883,0.2186904025,0.2290637675,0.2483638627,0.1997368417,0.2213700143,0.2457944585,0.2464136376,0.2759657451,0.3317982302,0.2865733233,0.3394794534,0.3357043474,0.335350781,0.2940433314,0.243741462,0.2013233017,0.2213779123,0.2422256729,0.2638630062,0.2639217311,0.2678018155,0.3145011402,0.3018831956,0.3249132049,0.2941841777,0.3044021977,,,
Kyrgyz Republic,KGZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4842434779,1.9087203046,1.3790538416,0.9930587229,1.2304146141,1.1946405758,1.2487330677,0.965159491,0.9462453046,0.7875177448,0.9934045324,1.0782941725,1.1508088624,1.0441424863,1.0175180132,1.0767688482,1.4402698028,1.261546635,1.1718730153,1.3884408661,1.804986446,1.7207895657,,,
Cambodia,KHM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0410123777,0.048708101,0.0511105919,0.0628851941,0.053880369,0.0623716986,0.0712363786,0.0624360387,0.0723091734,0.1949846603,0.1671046832,0.0347887667,0.0160061938,0.0171626741,0.0096990273,0.0097113502,0.0098687951,0.0101550114,0.0073523578,0.0043172273,0.042574537,0.044386095,0.0485761592,0.0509578817,0.0549435981,0.0539886983,0.0541550435,0.0530333966,0.053269776,0.0517038362,0.1648527849,0.1620407209,0.1583084504,0.1535384106,0.1551044673,0.1450415584,0.1467177673,0.1358299909,0.1675765573,0.1589361473,0.1620370875,0.1808626816,0.1740685054,0.1844696512,0.1865334577,0.2084014199,0.2217764259,0.2524139212,0.2797557139,0.3289954842,0.3489928629,0.3568220842,0.3678804066,0.3696532375,,,
Kiribati,KIR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,0.1735406166,0.2539942741,0.413211034,0.4036412469,0.236809816,0.231790312,0.4542113955,0.6682257183,0.2186947101,0.4298860905,0.5639369473,0.485943623,0.6840779778,0.6068735979,0.5982163896,0.5895498392,0.3872568864,0.3815552164,0.4387188296,0.4943714189,0.4878194789,0.4213697101,0.35625,0.3505289319,0.3437490235,0.2798424884,0.3271089174,0.3183896735,0.3104864316,0.3038488627,0.2985427013,0.2942505985,0.2905628483,0.2869551608,0.2830676599,0.4647242957,0.365831151,0.4046667321,0.3535778423,0.3910030093,0.298970393,0.461822928,0.4537753679,0.4859903915,0.6751833119,0.7391811749,0.5330495276,0.5587837906,0.4010997753,0.6073084717,0.5956220978,0.5846839242,0.5743200914,,,
St. Kitts and Nevis,KNA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.2148758716,0.4297685321,0.2877997096,0.3628322087,0.3671846838,0.4470951617,0.4550098232,0.464343752,0.7112868812,0.5637325954,0.5719219286,0.6593841313,0.6617939,0.6620029787,0.8272610373,0.745358869,0.8307281048,0.834433168,0.7551482702,0.8439585731,1.1882421016,1.2798408488,1.5436028156,1.206845483,1.213836478,1.2218387795,1.4071036286,1.3301332431,1.6081374102,1.6156557497,3.0533637009,3.3979370382,3.3691005803,3.418419543,3.722139603,3.7620779705,3.802977576,3.927287228,4.1303417359,4.0800658685,4.0257772703,3.9672407824,4.2189837009,4.6144166439,4.695068561,4.7760027677,4.710907704,4.9411671455,4.8804337189,5.034263395,4.9732006418,5.0509641873,5.1946318733,5.1323548369,,,
"Korea, Rep.",KOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.5018372506,0.5613145832,0.6517136668,0.774109781,0.7939619045,0.8711219992,1.0196640996,1.1666350879,1.2076557263,1.3480273087,1.6681919791,1.7826087234,1.8008084427,2.1433302538,2.1816643514,2.3193714131,2.6028077921,2.9032426443,3.0675721415,3.5490560937,3.5376505343,3.6087374695,3.6084090892,3.7810789332,4.0566106888,4.3703049257,4.4269672488,4.6288488766,5.2808293554,5.5559980417,5.7603742521,6.0394622293,6.4981428849,7.2848582185,7.7066772338,8.3110713814,8.8694900245,9.3579816197,7.8820708706,8.5777102473,9.5209317601,9.5063133584,9.7776288859,9.7413656039,10.0391835746,9.6165470008,9.7299327796,10.1995817411,10.3698326562,10.3465060964,11.4695874748,11.840241212,11.6805577329,11.7981500834,,,
Kosovo,KSV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,KWT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,29.7881982883,33.8773006968,42.6371176837,44.6094899978,58.7327304424,73.4581840957,65.8865574176,43.4283027016,35.1112223665,38.6689249952,33.3810678447,33.5926067583,31.8830200739,26.156767733,19.5582337567,16.0084390313,16.5620428468,14.5818132859,16.8330871267,13.4310703436,17.8245281874,17.3606355899,13.9378617445,13.6234793107,17.1105433314,16.8038079432,19.372819563,16.4082452619,16.4357597078,17.4671490034,23.4660841681,5.0772468873,,,,33.4884617335,30.6205356107,32.5695855196,29.29660291,29.1515450433,27.7590229441,28.9652943535,28.5123226497,28.5890492001,29.3279562249,31.6074883239,30.8721911464,29.6368493389,30.5812637462,30.3007889303,29.2943088565,28.1026617531,29.5787293823,27.2589637,,,
Latin America & Caribbean (excluding high income),LAC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.2877865784,1.2681619428,1.2909174383,1.2784631625,1.3400480723,1.341950175,1.3819089028,1.4480209381,1.5062134742,1.5896998883,1.6958711619,1.7309781011,1.7751294291,1.8997149486,1.9757585441,1.9731476868,2.0084892929,2.0516248829,2.1844214921,2.2843336627,2.3516776768,2.2920794327,2.3147702359,2.1771814963,2.1405558536,2.1545150386,2.2031078377,2.2701436833,2.2719391592,2.3516884953,2.2035960012,2.2046600823,2.2027822187,2.2424906188,2.2960482022,2.2699293284,2.3245922979,2.398635417,2.5065623591,2.5124886712,2.4467880529,2.4804833733,2.4563163538,2.4651156531,2.4439194034,2.5336004143,2.5627897837,2.5857746605,2.7002646494,2.5999769483,2.7216651617,2.743095588,2.8453576947,2.8896189499,,,
Lao PDR,LAO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0380547788,0.0524029324,0.0594658292,0.0645576428,0.0741049523,0.075463354,0.0962811899,0.1278625686,0.0660244093,0.1218483672,0.2129734459,0.1528119309,0.1718522449,0.177304787,0.0981943697,0.0830164994,0.0722750683,0.0737734601,0.0730121176,0.0698526358,0.0574959088,0.0453184108,0.0464435204,0.0515812868,0.0512240981,0.0548035471,0.05521963,0.0536625053,0.0521358672,0.0568673846,0.0500692234,0.0536853184,0.0570806438,0.0555403495,0.0579893035,0.0717128874,0.0959889076,0.1200952994,0.1327627185,0.1765057959,0.1757015272,0.1608837058,0.2092633316,0.1971857696,0.2462424636,0.244466156,0.26565924,0.1531097707,0.156495831,0.204412437,0.2618221356,0.2551443723,0.3336700628,0.3304765892,,,
Lebanon,LBN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.4302894244,1.4395778194,1.4837316831,1.5259292024,1.600665193,1.5860772126,1.6990836079,1.6422548682,1.6734787751,1.9340227467,1.7190536445,2.2685342983,2.3700716212,2.8917016674,2.8520273886,2.4971601817,2.3582383825,2.1386649804,2.1932668554,2.3656946414,2.371668994,2.428074822,2.3222782826,2.7606629968,2.643807862,3.0099454792,2.8982187212,2.9819791466,2.8705625024,3.0085507254,3.0388539629,3.0801769899,3.6710700146,4.0274449457,4.2702505541,4.4764535311,4.4802020466,5.0593882207,5.3463050264,5.2240322923,4.7127032991,4.8131165594,4.5425789746,4.9118365058,4.3482652395,4.065384707,3.5639228196,3.3004046579,4.1931374713,4.9931100484,4.6239570354,4.4538771931,4.5976597079,4.2711232667,,,
Liberia,LBR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.1472935266,0.1409280843,0.2162096342,0.2972610456,0.3954304163,0.4448509459,0.4771971411,0.4656529181,0.6553808527,0.9198614911,1.0228240902,1.046482369,1.0065321807,0.9626910965,1.0890354003,0.9118776464,0.8817344226,0.8549109123,0.8489956061,1.0634715174,1.0792537393,0.9888102478,0.2953300676,0.3375517136,0.3236831829,0.3287454231,0.3306646934,0.3489671269,0.3767652065,0.3123015342,0.2266941909,0.1366654405,0.1409917424,0.1590097236,0.1561856783,0.1586742958,0.1551691896,0.1488324899,0.1476499022,0.1444461668,0.1470873813,0.1650826839,0.1600229005,0.1678437064,0.1934458588,0.2231745441,0.2210077747,0.1905158422,0.1537575603,0.1352995605,0.2010462381,0.2193238804,0.2459162012,0.2229053691,,,
Libya,LBY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.4831134774,0.8056320829,0.682700645,0.9189893167,0.4017003027,0.5915015534,1.471248629,9.9413099377,15.5271527457,17.5538838542,15.2922903668,9.8030233796,6.6037756626,6.05509109,3.7175005459,4.4170780363,6.5620931646,7.078691991,7.1927357624,8.4807603094,8.430653739,8.6819641652,8.9164543526,8.4880113575,7.7066686698,8.1806409617,8.5978225171,7.9881093128,8.6919410999,8.6907247726,8.3620978356,9.526908724,8.1057034975,8.3008855197,9.2221200847,9.4339779288,8.8842133345,8.8846964537,8.8235446947,8.5064889063,8.8272972819,8.8609716517,8.6678855112,8.7654984716,8.82990235,8.981760542,9.0179727987,8.3019139572,9.057571245,9.4482239381,9.7912347182,6.2638088417,8.3390740654,8.145719581,,,
St. Lucia,LCA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.1631572508,0.2016763279,0.1991073562,0.2355750185,0.2320567855,0.2665441367,0.2997231219,0.3316017925,0.3624198219,0.6067233107,0.6336859891,0.6611031512,0.7233556896,0.7507281712,0.67573295,0.7015304728,0.7583872099,0.6175261021,0.8643224415,1.2928404361,0.9634950502,0.7972205731,0.938316137,0.8365461389,0.9133030176,1.0152591444,1.0263722594,1.1194212101,1.2357712009,1.2137561234,1.1942032132,1.2296677345,1.4468133076,1.5833333333,1.8175710096,2.1197973341,2.2155314778,2.0642873227,2.0123868135,2.0572826991,2.1027849811,2.2882634731,2.0369933466,2.2215037678,2.1760347971,2.2169557516,2.1872166818,2.2629682743,2.2928170718,2.1977385328,2.2738265021,2.2704235879,2.2501907236,2.2327253778,,,
Latin America & Caribbean,LCN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.3204146476,1.3131388064,1.3545445052,1.3183054109,1.3883379144,1.3996347931,1.4346236967,1.5009024641,1.5611856391,1.6472422398,1.7722826394,1.8230193068,1.8663177999,1.9878903358,2.0529241334,2.0419364308,2.0893089293,2.1352419648,2.248622394,2.353974703,2.419520217,2.3434142213,2.3535842482,2.2107066342,2.1796024945,2.1971220794,2.2355921694,2.3018746852,2.3120237065,2.4020397775,2.2621225421,2.2673165186,2.2665145105,2.2973780537,2.3596454841,2.3438273173,2.412061389,2.4921798173,2.5985011259,2.6189265395,2.5485647997,2.5707485387,2.5524055761,2.5613756109,2.5543456242,2.6413490886,2.7048455325,2.7394570965,2.8497873885,2.7386050735,2.8671694212,2.8974686744,2.9944703211,3.0388189958,,,
Least developed countries: UN classification,LDC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.101897567,0.0968330695,0.1058718312,0.0998609995,0.1081509022,0.119990887,0.1205236476,0.1234973311,0.1616825728,0.153599186,0.1549269529,0.1553664074,0.1527862082,0.1627239471,0.1582215225,0.1502430144,0.1415290034,0.1431974784,0.1472668829,0.1537728693,0.1567248503,0.1523097911,0.1497251898,0.150546459,0.1519645131,0.1548542356,0.152185051,0.1556733451,0.1593138088,0.154512723,0.1486609467,0.1447983491,0.1514595458,0.1378673764,0.1386226009,0.160660249,0.1651102413,0.1603412519,0.1520701355,0.1613603351,0.1659675158,0.1786226488,0.1876325005,0.1919182019,0.2150873795,0.2162784063,0.2275571608,0.2349781068,0.2442014423,0.2576861711,0.2755063585,0.2869619267,0.2983485641,0.310547428,,,
Low income,LIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2677684286,0.2839040671,0.2844479581,0.2850394406,0.2708986597,0.2717481828,0.2696916005,0.2774778863,0.2761947331,0.2499115468,0.2635235912,0.2647532932,0.2694102723,0.2508207608,0.268912024,0.2798296269,,,
Liechtenstein,LIE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7594479411,1.7451639092,1.4258971225,1.5162917631,1.3047321893,1.2957244978,1.3860151188,,,
Sri Lanka,LKA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.2282611156,0.2297284618,0.2454498707,0.239453506,0.2085242594,0.2381382121,0.2327338054,0.251924122,0.2703158773,0.3525731309,0.2874642001,0.2519798266,0.2754313039,0.281796807,0.2208370973,0.2146510077,0.2045093679,0.2093625018,0.2431745595,0.2645348259,0.2312544924,0.2716845154,0.2980530604,0.3184330139,0.2492044536,0.2499332323,0.2302847727,0.2493443295,0.2103889592,0.2068552936,0.2265303314,0.2413447937,0.295887811,0.2844158958,0.3085176976,0.3266498838,0.3878441516,0.4156720515,0.4247152239,0.4650037773,0.548821442,0.555600149,0.5837692064,0.5805170571,0.6396795132,0.6246373819,0.613546209,0.6281331605,0.616008629,0.6598653278,0.6804310071,0.7514907745,0.7944807579,0.7786962437,,,
Lower middle income,LMC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.3743651986,0.394275527,0.4153752609,0.437011932,0.4439239988,0.4762847032,0.4892651813,0.485800451,0.5238465558,0.5310078568,0.5503220819,0.5742792211,0.5907725389,0.6175644544,0.6335860704,0.643569418,0.6625518722,0.6983080803,0.7064852616,0.7507458152,0.7590005218,0.7836436448,0.7931252214,0.806820533,0.8193469185,0.8550398452,0.8796984988,0.8965725847,0.9409111689,0.9379891506,0.9762247182,1.0253697964,1.0932674416,1.0497186967,0.9978766522,1.0056816971,1.0377432878,1.026580279,0.999800911,1.0304934638,1.0661629266,1.0694465818,1.0741047056,1.1135885461,1.1428778135,1.1640626732,1.1888614619,1.2409612903,1.3110203592,1.3452715713,1.3503135071,1.4407879708,1.5008531941,1.4287395017,,,
Low & middle income,LMY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.0505424581,0.9038086613,0.8489867882,0.8555433328,0.8783136017,0.9308357337,0.9817289039,0.9444297631,1.010627481,1.095777581,1.2270456901,1.3077760617,1.3476241948,1.4113299396,1.4292941863,1.5051787702,1.5652848943,1.6369025352,1.7330078285,1.7733849101,1.7481750291,1.7246918248,1.7902304863,1.8198021554,1.8735916904,1.9499004102,1.9960492304,2.0634645903,2.1375122589,2.1564334479,2.1174465349,2.1657863725,2.2082124612,2.1790027262,2.1255119548,2.1649559348,2.1916249892,2.150279931,2.0960737861,2.1052068642,2.127449459,2.1417298918,2.1681243812,2.3650404462,2.5325690714,2.6351719029,2.7719216896,2.8598558223,2.9718824347,3.003926224,3.2342442399,3.4428115587,3.5242905978,3.4944512331,,,
Lesotho,LSO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7368867883,0.7446088196,0.7537798059,1.0561111128,1.0611827797,1.1234893708,1.0822696082,1.0801382957,1.102004214,,,
Late-demographic dividend,LTE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.7966117475,1.4768166657,1.3429791149,1.3503535754,1.3753048965,1.4363212697,1.5112897129,1.3828674005,1.4610496921,1.6542144981,1.9169734957,2.0640871547,2.1443148679,2.2127486436,2.2116603328,2.4066985766,2.4903187972,2.624717948,2.8181252575,2.8523192625,2.8137881413,2.6793444,2.7729566877,2.8371627854,2.9626067375,3.1174535337,3.2136162082,3.3394294226,3.441941115,3.4477081151,3.3761903805,3.4304335344,3.5165610701,3.4961970908,3.4230783211,3.519046287,3.5605366427,3.4941319612,3.3658986455,3.3417792136,3.4058550047,3.4546985203,3.53219504,3.9834395026,4.374267734,4.6254679519,4.9693850857,5.1484688279,5.3515098768,5.4359226677,6.0883056394,6.5650536676,6.7178697902,6.7857911312,,,
Lithuania,LTU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9859452979,4.7507726172,4.746758126,4.4651467498,4.3678846117,4.2904820151,4.5634343486,3.8852591681,3.4757290681,3.7126227881,3.8170991154,3.7548167567,3.9220935277,4.1840420908,4.3298718711,4.6936960858,4.6929164904,3.958100057,4.3486163029,4.5533013112,4.6295096716,4.2736572371,,,
Luxembourg,LUX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,36.6851832978,36.5837775568,36.0126266563,35.3235853132,37.5482898551,36.8138039216,34.8035250603,33.9120464485,36.5335179396,39.0929362963,40.5328963856,38.5525420462,38.9341027121,40.4316963904,40.5895226025,32.9973812509,32.8243012106,30.2405370851,32.7288615966,33.4102288511,30.2805684471,25.813832569,24.2376636345,22.6766633299,24.3967043536,24.999590953,24.4596082583,23.3817612947,23.9098808408,25.6135719968,26.1976587665,27.4314341085,26.957253777,27.1421196302,25.2915381274,20.3530278373,20.3700090531,18.9272976517,17.3204662114,17.8547697311,18.8855122622,19.9327331408,21.1057455034,21.9307109802,24.5990264028,24.8246466792,24.0128576476,22.9572827104,22.3854722194,20.877125173,21.6351358015,21.1029696323,20.0842194875,18.7007821702,,,
Latvia,LVA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.410019286,4.6880216441,4.3292776492,3.7997232256,3.7233774563,3.4757993811,3.3459209243,2.8363664734,2.6826229647,2.9889289183,2.9921114133,3.2215100384,3.2714422819,3.3528463252,3.6118600388,3.779785259,3.6294057562,3.3764900178,3.8495934552,3.5446740292,3.471747548,3.5182409036,,,
